ID,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH,age,age_category
91647,0,Cash loans,F,Y,N,112500.0,338832.0,15052.5,292500.0,Higher education,House / apartment,20.713,3,2017-06-02 18:24:31,1954-01-16,69,Above_Sixty
112327,0,Cash loans,F,N,N,180000.0,269550.0,13761.0,225000.0,Secondary / secondary special,House / apartment,20.713,3,2018-02-08 16:06:16,1992-11-10,31,Thirty
133505,0,Cash loans,M,N,N,180000.0,900000.0,26316.0,900000.0,Secondary / secondary special,House / apartment,105,3,2017-09-22 23:29:32,1957-11-11,66,Above_Sixty
129025,0,Cash loans,M,Y,Y,225000.0,134775.0,10557.0,112500.0,Higher education,With parents,6.296,3,2017-09-29 19:25:31,1978-05-20,45,Fourty
134838,0,Cash loans,F,N,Y,58500.0,376078.5,18418.5,310500.0,Secondary / secondary special,House / apartment,2.134,3,2018-10-12 23:43:48,1980-11-27,43,Fourty
132656,0,Cash loans,F,N,Y,405000.0,732915.0,79065.0,675000.0,Higher education,House / apartment,3.069,3,2018-03-27 1:36:06,1961-03-11,62,Above_Sixty
129792,0,Cash loans,F,N,Y,103500.0,158301.0,14778.0,148500.0,Secondary / secondary special,House / apartment,20.246,3,2017-12-31 17:17:03,1966-12-11,57,Fifty
156468,1,Cash loans,M,N,Y,112500.0,419679.0,20542.5,346500.0,Secondary / secondary special,House / apartment,6.305,3,2017-05-29 20:58:54,1952-09-03,71,Above_Sixty
50693,0,Cash loans,F,N,N,135000.0,1288350.0,37800.0,1125000.0,Secondary / secondary special,House / apartment,20.246,3,2017-12-01 9:10:11,1986-05-07,37,Thirty
73171,0,Cash loans,F,N,N,112500.0,90000.0,4374.0,90000.0,Incomplete higher,House / apartment,18.209,3,2018-06-19 4:01:23,1956-02-09,67,Above_Sixty
89605,0,Cash loans,F,N,Y,103500.0,900000.0,26316.0,900000.0,Higher education,House / apartment,6.305,3,2017-09-11 16:18:33,1988-10-19,35,Thirty
57676,0,Cash loans,F,N,Y,73800.0,254700.0,15165.0,225000.0,Secondary / secondary special,House / apartment,10.556,3,2018-06-24 12:24:39,1953-10-06,70,Above_Sixty
180307,0,Cash loans,F,N,Y,103500.0,1017000.0,29866.5,1017000.0,Higher education,House / apartment,18.209,3,2017-10-27 13:51:18,1983-08-01,40,Thirty
98424,0,Cash loans,F,N,N,135000.0,1546020.0,45202.5,1350000.0,Higher education,House / apartment,20.246,3,2017-08-08 11:57:06,1985-09-22,38,Thirty
111806,0,Cash loans,M,N,N,112500.0,594000.0,25294.5,594000.0,Secondary / secondary special,House / apartment,18.209,3,2017-12-02 2:52:43,1980-12-05,43,Fourty
164757,1,Cash loans,F,N,Y,202500.0,900000.0,29034.0,900000.0,Secondary / secondary special,House / apartment,18.209,3,2018-03-07 12:34:51,1970-10-17,53,Fifty
84059,0,Cash loans,F,N,N,90000.0,315000.0,17086.5,315000.0,Secondary / secondary special,House / apartment,6.852,3,2018-12-21 9:51:09,1996-05-26,27,Twenty
50323,0,Cash loans,F,N,N,135000.0,536917.5,23778.0,463500.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-12 20:34:40,1959-06-01,64,Above_Sixty
133452,0,Cash loans,M,N,Y,94500.0,720000.0,28683.0,720000.0,Secondary / secondary special,House / apartment,8.068,3,2017-03-01 23:55:43,1989-11-20,34,Thirty
44547,0,Cash loans,F,Y,Y,117000.0,450000.0,16164.0,450000.0,Secondary / secondary special,House / apartment,18.029,3,2018-03-07 16:45:22,1952-11-14,71,Above_Sixty
187005,0,Cash loans,F,N,Y,189000.0,675000.0,36747.0,675000.0,Secondary / secondary special,House / apartment,3.069,3,2018-08-20 15:16:05,1976-05-07,47,Fourty
63515,0,Cash loans,M,N,N,103500.0,497520.0,29754.0,450000.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-04 23:29:10,1985-10-03,38,Thirty
178400,0,Cash loans,M,Y,Y,360000.0,921861.0,26955.0,769500.0,Secondary / secondary special,House / apartment,6.852,3,2018-05-31 8:08:34,1969-09-03,54,Fifty
109318,0,Cash loans,F,N,Y,135000.0,409716.0,22356.0,342000.0,Higher education,House / apartment,105,3,2018-08-03 10:30:40,1960-09-22,63,Above_Sixty
64487,0,Cash loans,F,N,Y,67500.0,127350.0,12532.5,112500.0,Secondary / secondary special,House / apartment,3.069,3,2017-12-04 20:48:25,1994-05-21,29,Twenty
171493,0,Cash loans,F,N,Y,135000.0,339948.0,24304.5,315000.0,Secondary / secondary special,House / apartment,105,3,2017-06-23 9:55:15,1961-08-15,62,Above_Sixty
111741,0,Cash loans,M,Y,N,180000.0,553581.0,35509.5,472500.0,Secondary / secondary special,House / apartment,20.246,3,2017-11-21 18:28:40,1968-12-09,55,Fifty
103888,0,Cash loans,F,Y,Y,103500.0,273024.0,17905.5,216000.0,Secondary / secondary special,House / apartment,18.029,3,2018-12-18 15:35:58,1957-12-26,66,Above_Sixty
100532,0,Cash loans,M,Y,Y,180000.0,755190.0,36459.0,675000.0,Secondary / secondary special,House / apartment,18.029,3,2017-05-13 8:47:10,1965-11-02,58,Fifty
138795,0,Cash loans,F,N,Y,157500.0,728460.0,38938.5,675000.0,Secondary / secondary special,House / apartment,105,3,2018-08-31 2:38:45,1977-02-17,46,Fourty
94836,1,Cash loans,F,N,N,103500.0,743958.0,24129.0,621000.0,Secondary / secondary special,House / apartment,105,3,2018-04-24 11:43:16,1983-01-28,40,Thirty
46839,1,Cash loans,M,N,N,180000.0,657886.5,52749.0,621000.0,Higher education,With parents,6.852,3,2017-10-19 21:05:17,1955-03-08,68,Above_Sixty
144183,0,Cash loans,M,Y,Y,315000.0,521280.0,35392.5,450000.0,Higher education,House / apartment,6.305,3,2018-07-26 23:45:28,1981-10-18,42,Fourty
87626,0,Cash loans,M,Y,Y,202500.0,263686.5,29880.0,238500.0,Secondary / secondary special,House / apartment,3.122,3,2018-11-27 9:51:11,1982-02-23,41,Fourty
153613,0,Cash loans,F,N,Y,81000.0,675000.0,24799.5,675000.0,Secondary / secondary special,House / apartment,6.296,3,2018-01-12 0:27:47,1951-07-14,72,Above_Sixty
117358,0,Cash loans,F,Y,Y,112500.0,1125000.0,33025.5,1125000.0,Higher education,House / apartment,18.209,3,2018-05-29 2:38:51,1971-09-25,52,Fifty
184568,0,Cash loans,F,N,Y,67500.0,191880.0,18819.0,180000.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-13 13:15:13,1960-06-28,63,Above_Sixty
65839,0,Cash loans,F,N,Y,90000.0,90000.0,9220.5,90000.0,Higher education,House / apartment,2.042,3,2018-03-09 5:56:43,1950-11-26,73,Above_Sixty
56147,0,Cash loans,F,N,N,202500.0,647046.0,19048.5,463500.0,Secondary / secondary special,Municipal apartment,18.029,3,2017-06-20 18:01:30,1975-07-12,48,Fourty
51016,0,Cash loans,F,N,Y,126000.0,610213.5,40477.5,576000.0,Higher education,House / apartment,6.852,3,2017-02-12 10:45:25,1962-10-05,61,Above_Sixty
136008,1,Cash loans,F,Y,Y,144000.0,900000.0,46084.5,900000.0,Higher education,House / apartment,18.029,3,2017-01-15 22:40:56,1981-06-03,42,Fourty
70205,0,Cash loans,M,N,Y,135000.0,601470.0,30708.0,450000.0,Secondary / secondary special,House / apartment,2.042,3,2017-05-07 12:08:10,1958-01-25,65,Above_Sixty
105083,0,Cash loans,M,N,N,157500.0,450000.0,30204.0,450000.0,Higher education,House / apartment,18.209,3,2018-10-30 0:59:32,1966-12-12,57,Fifty
182391,0,Cash loans,F,N,N,67500.0,540000.0,17419.5,540000.0,Higher education,With parents,7.305,3,2017-03-24 1:15:00,1951-05-28,72,Above_Sixty
113551,0,Cash loans,F,N,N,157500.0,454500.0,16452.0,454500.0,Secondary / secondary special,House / apartment,18.209,3,2017-05-19 20:59:29,1951-06-04,72,Above_Sixty
179065,1,Cash loans,M,Y,Y,112500.0,276408.0,14602.5,198000.0,Secondary / secondary special,House / apartment,20.246,3,2018-11-09 8:34:49,1995-04-29,28,Twenty
55666,0,Cash loans,F,N,N,153000.0,314100.0,16573.5,225000.0,Secondary / secondary special,House / apartment,18.209,3,2018-05-16 1:24:45,1961-12-20,62,Above_Sixty
103306,0,Cash loans,M,N,Y,112500.0,900000.0,29875.5,900000.0,Secondary / secondary special,Rented apartment,2.042,3,2018-05-12 13:42:51,1996-07-29,27,Twenty
114323,0,Cash loans,F,N,Y,180000.0,193500.0,20448.0,193500.0,Secondary / secondary special,House / apartment,3.069,3,2018-08-03 6:39:59,1954-08-22,69,Above_Sixty
153244,0,Cash loans,F,N,Y,76500.0,593010.0,17469.0,495000.0,Secondary / secondary special,House / apartment,8.068,3,2018-12-25 3:14:00,1974-10-22,49,Fourty
148976,1,Cash loans,M,N,Y,121500.0,269550.0,21739.5,225000.0,Secondary / secondary special,With parents,2.134,3,2017-01-12 12:20:37,1964-05-11,59,Fifty
113700,0,Cash loans,F,N,N,157500.0,1223010.0,48631.5,1125000.0,Secondary / secondary special,House / apartment,18.029,3,2018-04-15 22:04:32,1962-05-11,61,Above_Sixty
175422,0,Cash loans,M,Y,Y,112500.0,630000.0,20452.5,630000.0,Secondary / secondary special,House / apartment,2.042,3,2018-10-25 22:50:37,1989-11-29,34,Thirty
67701,1,Cash loans,F,Y,Y,67500.0,582471.0,28458.0,409500.0,Lower secondary,House / apartment,20.246,3,2017-02-08 11:28:32,1979-10-02,44,Fourty
161766,0,Cash loans,M,Y,Y,81000.0,234000.0,11038.5,234000.0,Secondary / secondary special,House / apartment,6.296,3,2018-10-27 11:35:28,1957-10-20,66,Above_Sixty
97296,1,Cash loans,M,Y,N,112500.0,900000.0,26446.5,900000.0,Secondary / secondary special,House / apartment,18.029,3,2018-04-22 3:38:10,1982-02-09,41,Fourty
59439,0,Cash loans,F,N,Y,216000.0,450000.0,21109.5,450000.0,Secondary / secondary special,House / apartment,6.296,3,2018-08-07 6:48:22,1975-08-29,48,Fourty
177203,0,Cash loans,M,N,Y,58500.0,675000.0,19737.0,675000.0,Secondary / secondary special,House / apartment,18.209,3,2018-12-03 8:07:34,1988-12-29,35,Thirty
194482,0,Cash loans,F,Y,N,157500.0,1467612.0,55899.0,1350000.0,Higher education,House / apartment,7.305,3,2018-05-02 14:40:08,1989-09-29,34,Thirty
80654,0,Cash loans,M,N,Y,135000.0,355536.0,19287.0,270000.0,Secondary / secondary special,House / apartment,105,3,2018-09-28 19:04:49,1959-11-15,64,Above_Sixty
166547,0,Cash loans,F,N,Y,216000.0,199008.0,21429.0,180000.0,Secondary / secondary special,House / apartment,6.305,3,2017-04-22 23:24:32,1980-04-12,43,Fourty
144811,0,Cash loans,M,Y,N,144000.0,454500.0,25375.5,454500.0,Higher education,House / apartment,20.713,3,2018-07-16 4:31:22,1982-11-12,41,Fourty
50338,0,Cash loans,F,N,Y,108000.0,364896.0,19926.0,315000.0,Secondary / secondary special,House / apartment,6.305,3,2018-04-02 13:07:40,1995-08-27,28,Twenty
185738,0,Cash loans,F,N,Y,225000.0,648000.0,31171.5,648000.0,Higher education,House / apartment,18.209,3,2017-02-20 11:54:47,1958-02-14,65,Above_Sixty
197076,0,Cash loans,F,N,Y,58500.0,518562.0,21969.0,463500.0,Secondary / secondary special,House / apartment,20.246,3,2018-11-01 14:06:50,1997-05-01,26,Twenty
192939,0,Cash loans,F,N,Y,270000.0,687370.5,22468.5,522000.0,Higher education,House / apartment,6.305,3,2017-03-27 3:50:36,1978-08-15,45,Fourty
99638,0,Cash loans,F,Y,Y,67500.0,223884.0,23071.5,202500.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-30 8:59:44,1982-10-16,41,Fourty
126911,0,Cash loans,F,N,Y,144000.0,633681.0,30951.0,445500.0,Higher education,House / apartment,6.852,3,2017-09-27 18:18:03,1995-01-31,28,Twenty
64958,0,Cash loans,M,N,Y,315000.0,256500.0,20394.0,256500.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-13 23:10:24,1991-02-11,32,Thirty
175699,1,Cash loans,F,N,Y,216000.0,515529.0,26451.0,391500.0,Secondary / secondary special,House / apartment,20.713,3,2018-11-05 0:41:35,1980-06-07,43,Fourty
170196,0,Cash loans,F,Y,Y,157500.0,838453.5,42939.0,688500.0,Higher education,With parents,20.713,3,2017-09-19 6:02:25,1962-01-27,61,Above_Sixty
160368,0,Cash loans,F,N,Y,45900.0,427450.5,25960.5,369000.0,Secondary / secondary special,House / apartment,2.134,3,2018-01-02 21:43:54,1981-03-06,42,Fourty
194456,1,Cash loans,M,Y,Y,112500.0,396171.0,21622.5,342000.0,Incomplete higher,House / apartment,10.556,3,2017-02-03 4:14:36,1962-10-08,61,Above_Sixty
177505,0,Cash loans,M,Y,N,157500.0,509922.0,48546.0,472500.0,Higher education,House / apartment,3.069,3,2017-09-19 7:39:59,1954-06-25,69,Above_Sixty
80515,0,Cash loans,F,N,N,81000.0,227520.0,15331.5,180000.0,Secondary / secondary special,With parents,18.029,3,2018-01-25 16:09:13,1952-12-19,71,Above_Sixty
143343,1,Cash loans,M,Y,Y,144000.0,270000.0,14134.5,270000.0,Secondary / secondary special,House / apartment,20.713,3,2017-01-20 7:06:33,1991-01-09,32,Thirty
117300,0,Cash loans,F,Y,Y,315000.0,724630.5,50431.5,684000.0,Secondary / secondary special,House / apartment,2.134,3,2017-10-12 6:33:46,1995-11-22,28,Twenty
92427,0,Cash loans,F,N,Y,131481.0,808650.0,23773.5,675000.0,Secondary / secondary special,House / apartment,2.134,3,2018-11-27 22:50:46,1973-05-06,50,Fourty
130295,0,Cash loans,F,Y,N,157500.0,450000.0,21888.0,450000.0,Secondary / secondary special,House / apartment,18.209,3,2017-01-21 18:55:56,1995-04-10,28,Twenty
121281,0,Cash loans,F,N,Y,85500.0,271066.5,11614.5,234000.0,Secondary / secondary special,House / apartment,20.713,3,2017-08-30 5:37:19,1955-10-10,68,Above_Sixty
68620,1,Cash loans,F,Y,Y,112500.0,640080.0,31261.5,450000.0,Higher education,House / apartment,18.029,3,2017-01-25 17:49:19,1955-04-08,68,Above_Sixty
84056,0,Cash loans,F,N,N,85500.0,862560.0,25348.5,720000.0,Secondary / secondary special,House / apartment,2.134,3,2018-08-17 2:34:06,1964-04-25,59,Fifty
188305,0,Cash loans,F,Y,Y,315000.0,906228.0,41080.5,810000.0,Higher education,House / apartment,10.556,3,2018-11-04 2:21:22,1956-04-12,67,Above_Sixty
84610,0,Cash loans,F,N,N,157500.0,225171.0,11493.0,171000.0,Secondary / secondary special,House / apartment,2.042,3,2017-04-09 21:20:56,1968-08-07,55,Fifty
97270,0,Cash loans,F,N,N,31500.0,85320.0,3195.0,67500.0,Secondary / secondary special,House / apartment,20.246,3,2017-05-14 4:51:18,1994-03-23,29,Twenty
180650,0,Cash loans,F,N,Y,108000.0,988191.0,39321.0,909000.0,Secondary / secondary special,House / apartment,18.029,3,2018-10-09 22:46:38,1983-01-01,40,Thirty
178278,0,Cash loans,M,Y,N,135000.0,454810.5,48388.5,432000.0,Secondary / secondary special,House / apartment,6.296,3,2017-11-17 6:41:25,1951-10-08,72,Above_Sixty
155531,0,Cash loans,F,N,N,157500.0,225000.0,13594.5,225000.0,Secondary / secondary special,Municipal apartment,6.305,3,2017-03-10 15:05:48,1988-10-20,35,Thirty
76336,0,Cash loans,F,N,N,144000.0,904500.0,38452.5,904500.0,Secondary / secondary special,House / apartment,20.713,3,2017-04-19 4:01:34,1952-06-20,71,Above_Sixty
76667,0,Cash loans,F,N,Y,195750.0,761872.5,54180.0,675000.0,Secondary / secondary special,House / apartment,18.029,3,2017-02-13 16:53:10,1964-09-09,59,Fifty
105447,0,Cash loans,F,N,Y,90000.0,175500.0,13864.5,175500.0,Secondary / secondary special,House / apartment,20.246,3,2018-12-14 17:43:09,1967-12-18,56,Fifty
129905,0,Cash loans,M,Y,Y,135000.0,256500.0,17271.0,256500.0,Secondary / secondary special,House / apartment,18.209,3,2017-05-20 15:16:34,1977-08-25,46,Fourty
168972,0,Cash loans,M,Y,Y,135000.0,270000.0,12510.0,270000.0,Secondary / secondary special,House / apartment,18.209,3,2017-11-03 11:55:32,1971-10-27,52,Fifty
59602,0,Cash loans,M,N,Y,112500.0,306306.0,14863.5,247500.0,Secondary / secondary special,House / apartment,20.713,3,2018-03-24 20:00:25,1986-04-03,37,Thirty
118220,0,Cash loans,M,Y,N,157500.0,518562.0,25078.5,463500.0,Secondary / secondary special,With parents,20.713,3,2017-09-24 7:24:57,1954-02-10,69,Above_Sixty
181996,1,Cash loans,M,N,N,117000.0,427500.0,23188.5,427500.0,Secondary / secondary special,House / apartment,6.296,3,2017-06-23 5:00:05,1964-05-10,59,Fifty
57139,0,Cash loans,M,Y,N,112500.0,646920.0,25195.5,540000.0,Secondary / secondary special,House / apartment,20.713,3,2017-04-25 5:38:06,1981-10-01,42,Fourty
189877,0,Cash loans,M,Y,Y,135000.0,191880.0,20794.5,180000.0,Incomplete higher,Rented apartment,20.713,3,2018-06-29 17:32:22,1955-08-25,68,Above_Sixty
176755,0,Cash loans,F,N,N,225000.0,521280.0,28408.5,450000.0,Secondary / secondary special,House / apartment,18.029,3,2018-01-26 23:10:57,1960-04-17,63,Above_Sixty
57634,0,Cash loans,F,N,Y,112500.0,1082214.0,31770.0,945000.0,Secondary / secondary special,House / apartment,5.002,3,2018-02-22 22:28:11,1985-02-28,38,Thirty
46398,0,Cash loans,M,Y,N,180000.0,360000.0,9495.0,360000.0,Higher education,House / apartment,18.209,3,2018-07-29 3:32:25,1990-08-12,33,Thirty
122580,0,Cash loans,F,N,Y,135000.0,587619.0,19084.5,490500.0,Secondary / secondary special,Municipal apartment,20.713,3,2017-05-02 15:34:05,1978-06-06,45,Fourty
125941,0,Cash loans,F,Y,Y,202500.0,1515415.5,40104.0,1354500.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-25 2:48:21,1970-03-30,53,Fifty
192678,0,Cash loans,M,Y,N,135000.0,152820.0,15111.0,135000.0,Secondary / secondary special,House / apartment,20.713,3,2018-01-10 10:51:09,1961-03-28,62,Above_Sixty
56377,0,Cash loans,F,Y,N,117000.0,497520.0,39438.0,450000.0,Secondary / secondary special,House / apartment,2.042,3,2018-07-23 13:17:14,1951-01-17,72,Above_Sixty
141060,0,Cash loans,F,N,Y,126000.0,900000.0,32017.5,900000.0,Secondary / secondary special,House / apartment,18.209,3,2017-10-02 0:31:43,1985-04-01,38,Thirty
109871,0,Cash loans,F,Y,Y,180000.0,298512.0,23715.0,270000.0,Secondary / secondary special,House / apartment,105,3,2018-10-29 17:16:10,1993-03-11,30,Twenty
105390,0,Cash loans,M,N,Y,121500.0,760500.0,72207.0,760500.0,Higher education,House / apartment,18.029,3,2017-06-17 4:42:03,1986-05-27,37,Thirty
143185,0,Cash loans,F,N,Y,135000.0,1546020.0,42642.0,1350000.0,Secondary / secondary special,House / apartment,10.556,3,2017-03-15 6:41:35,1979-11-14,44,Fourty
94063,0,Cash loans,F,N,Y,81000.0,253737.0,14296.5,229500.0,Secondary / secondary special,House / apartment,105,3,2018-10-17 9:19:32,1979-11-28,44,Fourty
68279,0,Cash loans,F,N,Y,157500.0,666000.0,44685.0,666000.0,Secondary / secondary special,House / apartment,18.209,3,2018-02-12 17:04:23,1966-04-23,57,Fifty
169440,0,Cash loans,F,N,N,81000.0,814041.0,23800.5,679500.0,Secondary / secondary special,House / apartment,3.122,3,2018-07-13 10:30:42,1989-01-25,34,Thirty
74991,0,Cash loans,M,N,N,157500.0,1096020.0,56092.5,900000.0,Secondary / secondary special,House / apartment,7.305,3,2017-04-01 2:48:50,1964-01-31,59,Fifty
173266,0,Cash loans,F,N,Y,112500.0,544491.0,16047.0,454500.0,Secondary / secondary special,House / apartment,20.246,3,2017-02-22 1:11:37,1953-11-05,70,Above_Sixty
73340,0,Cash loans,M,Y,Y,112500.0,152820.0,15241.5,135000.0,Secondary / secondary special,House / apartment,105,3,2017-01-20 14:39:03,1955-12-01,68,Above_Sixty
69380,0,Cash loans,F,N,Y,157500.0,495000.0,27769.5,495000.0,Secondary / secondary special,House / apartment,18.209,3,2017-08-04 17:05:43,1961-07-31,62,Above_Sixty
168917,0,Cash loans,F,N,Y,45000.0,1078200.0,31653.0,900000.0,Incomplete higher,House / apartment,7.305,3,2017-01-25 4:46:32,1968-01-10,55,Fifty
146628,1,Cash loans,M,Y,Y,337500.0,1288350.0,37800.0,1125000.0,Higher education,With parents,6.305,3,2018-06-22 22:31:56,1956-01-01,67,Above_Sixty
129192,1,Cash loans,F,N,Y,193500.0,495000.0,19309.5,495000.0,Secondary / secondary special,House / apartment,105,3,2018-10-07 14:19:08,1962-11-17,61,Above_Sixty
153472,0,Cash loans,F,N,Y,112500.0,323194.5,17050.5,279000.0,Secondary / secondary special,House / apartment,20.713,3,2018-12-13 10:53:39,1963-07-08,60,Fifty
98730,0,Cash loans,F,N,Y,144000.0,1078200.0,31653.0,900000.0,Higher education,House / apartment,6.296,3,2017-01-18 1:32:38,1954-04-13,69,Above_Sixty
123960,1,Cash loans,F,N,Y,67500.0,559368.0,28687.5,418500.0,Secondary / secondary special,House / apartment,18.029,3,2018-10-19 17:28:19,1985-03-08,38,Thirty
45887,0,Cash loans,F,N,Y,112500.0,814041.0,28840.5,679500.0,Higher education,House / apartment,105,3,2017-11-17 18:33:05,1953-11-11,70,Above_Sixty
116900,0,Cash loans,F,N,N,54000.0,446940.0,12937.5,292500.0,Secondary / secondary special,House / apartment,20.246,3,2017-09-15 6:33:09,1955-02-14,68,Above_Sixty
174754,0,Cash loans,F,N,Y,94500.0,409500.0,12987.0,409500.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-02 7:57:51,1956-03-22,67,Above_Sixty
188040,0,Cash loans,F,N,Y,202500.0,1528200.0,53248.5,1350000.0,Secondary / secondary special,House / apartment,3.069,3,2018-07-26 22:59:47,1993-10-18,30,Twenty
190097,0,Cash loans,M,N,Y,121500.0,314100.0,17167.5,225000.0,Higher education,Municipal apartment,18.029,3,2018-02-22 23:52:58,1996-07-17,27,Twenty
195748,0,Cash loans,F,N,N,99000.0,526491.0,17527.5,454500.0,Secondary / secondary special,House / apartment,10.556,3,2017-08-06 19:38:41,1953-12-27,70,Above_Sixty
58746,0,Cash loans,M,N,N,135000.0,229500.0,21046.5,229500.0,Secondary / secondary special,House / apartment,6.305,3,2018-07-11 7:46:15,1996-01-04,27,Twenty
103298,0,Cash loans,F,N,Y,81000.0,1078200.0,34911.0,900000.0,Secondary / secondary special,House / apartment,2.134,3,2018-07-14 17:46:07,1982-01-12,41,Fourty
69698,0,Cash loans,F,N,N,103500.0,254700.0,15709.5,225000.0,Secondary / secondary special,House / apartment,20.713,3,2018-04-21 13:52:14,1981-12-13,42,Fourty
106372,0,Cash loans,F,N,N,67500.0,450000.0,27193.5,450000.0,Secondary / secondary special,House / apartment,18.029,3,2017-12-12 10:09:42,1961-03-09,62,Above_Sixty
164499,0,Cash loans,M,Y,Y,157500.0,654498.0,31617.0,585000.0,Secondary / secondary special,House / apartment,105,3,2017-11-05 14:02:34,1989-01-23,34,Thirty
194626,0,Cash loans,F,N,Y,202500.0,531000.0,17676.0,531000.0,Secondary / secondary special,House / apartment,18.209,3,2017-01-23 16:57:13,1991-08-22,32,Thirty
89108,1,Cash loans,F,N,Y,135000.0,553806.0,28404.0,495000.0,Higher education,House / apartment,20.713,3,2018-01-04 17:39:47,1954-03-18,69,Above_Sixty
145492,0,Cash loans,F,N,N,135000.0,568800.0,15642.0,450000.0,Secondary / secondary special,House / apartment,18.209,3,2017-10-15 11:50:13,1962-01-26,61,Above_Sixty
141546,0,Cash loans,F,Y,Y,135000.0,684000.0,28980.0,684000.0,Secondary / secondary special,House / apartment,20.246,3,2017-06-21 6:03:35,1993-11-02,30,Twenty
119371,0,Cash loans,F,Y,N,270000.0,1256400.0,36733.5,900000.0,Secondary / secondary special,House / apartment,20.713,3,2018-06-13 23:48:26,1959-04-12,64,Above_Sixty
126612,0,Cash loans,F,N,Y,270000.0,474048.0,25843.5,360000.0,Secondary / secondary special,House / apartment,6.852,3,2017-03-12 14:29:59,1951-07-28,72,Above_Sixty
145881,0,Cash loans,F,Y,Y,41485.5,808650.0,23305.5,675000.0,Secondary / secondary special,House / apartment,2.134,3,2017-10-04 15:10:42,1993-11-02,30,Twenty
120890,0,Cash loans,F,N,Y,180000.0,824823.0,24246.0,688500.0,Secondary / secondary special,With parents,105,3,2017-02-03 14:56:11,1995-01-05,28,Twenty
45854,0,Cash loans,F,N,N,148500.0,1125000.0,32895.0,1125000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-17 7:37:10,1996-12-09,27,Twenty
83981,0,Cash loans,M,N,Y,135000.0,900000.0,26316.0,900000.0,Higher education,House / apartment,105,3,2018-09-25 23:45:40,1983-07-09,40,Thirty
108912,0,Cash loans,M,N,Y,180000.0,604152.0,30978.0,540000.0,Higher education,House / apartment,20.713,3,2018-06-06 12:18:13,1962-04-08,61,Above_Sixty
71057,0,Cash loans,F,N,Y,247500.0,760225.5,34483.5,679500.0,Higher education,House / apartment,2.042,3,2017-06-01 23:26:16,1975-12-30,48,Fourty
100171,0,Cash loans,F,N,Y,180000.0,585000.0,39091.5,585000.0,Secondary / secondary special,House / apartment,20.246,3,2018-08-24 0:15:32,1964-03-30,59,Fifty
56229,0,Cash loans,F,N,Y,49500.0,89019.0,6322.5,81000.0,Secondary / secondary special,House / apartment,20.713,3,2017-02-01 13:14:25,1977-05-06,46,Fourty
59386,1,Cash loans,F,Y,Y,180000.0,942300.0,30528.0,675000.0,Incomplete higher,House / apartment,18.029,3,2018-03-24 1:35:24,1990-12-28,33,Thirty
146151,0,Cash loans,F,N,Y,112500.0,555273.0,16366.5,463500.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-14 20:54:22,1993-12-10,30,Twenty
87516,0,Cash loans,F,N,N,72000.0,675000.0,19737.0,675000.0,Secondary / secondary special,House / apartment,20.713,3,2017-12-09 18:37:06,1963-03-14,60,Fifty
93827,0,Cash loans,M,Y,Y,90000.0,566055.0,18387.0,472500.0,Secondary / secondary special,House / apartment,20.713,3,2018-10-18 23:55:53,1963-09-02,60,Fifty
129282,0,Cash loans,F,Y,N,90000.0,269550.0,21609.0,225000.0,Secondary / secondary special,House / apartment,20.713,3,2018-10-14 4:42:09,1951-12-02,72,Above_Sixty
134425,0,Cash loans,M,N,N,162000.0,814041.0,28840.5,679500.0,Secondary / secondary special,House / apartment,18.209,3,2018-05-20 19:55:29,1979-06-20,44,Fourty
115133,0,Cash loans,F,N,Y,135000.0,123993.0,8626.5,103500.0,Higher education,House / apartment,20.713,3,2017-12-26 13:34:54,1990-07-23,33,Thirty
160625,0,Cash loans,M,N,Y,81000.0,294322.5,21456.0,243000.0,Secondary / secondary special,House / apartment,18.029,3,2018-07-12 3:01:46,1961-03-09,62,Above_Sixty
71306,0,Cash loans,M,N,N,112500.0,450000.0,21888.0,450000.0,Secondary / secondary special,House / apartment,18.029,3,2018-07-23 13:03:38,1965-04-25,58,Fifty
168657,0,Cash loans,F,N,Y,180000.0,254700.0,26874.0,225000.0,Higher education,House / apartment,18.029,3,2018-03-20 0:21:12,1989-12-29,34,Thirty
165618,0,Cash loans,F,N,Y,90000.0,808650.0,26217.0,675000.0,Secondary / secondary special,House / apartment,18.209,3,2017-03-27 0:52:52,1995-11-02,28,Twenty
